*Frequency 	AM2-abs (dB)	AM2-phase (deg)	AM1-abs (dB)	AM1-phase (deg)	VF1-abs (dB)	VF1-phase (deg)
282,947023904554	-462,434284247605	176,821229444175	-340,496176805815	86,9618306947792	0,000141916373708313	179,941057290184
286,947232378151	-462,190745233084	176,861418148075	-340,374575604038	87,0040071686477	0,000141704926569702	179,940223980274
291,003994434153	-461,947196924231	176,900992559096	-340,252965096896	87,0455974519985	0,000141487458153395	179,939378889398
295,118109607807	-461,703639577634	176,939960301092	-340,131345540661	87,0866095661057	0,000141263797536603	179,938521851007
299,290388737923	-461,460073442864	176,978328885713	-340,00971718458	87,1270514249002	0,000141033768031855	179,937652696193
303,521654126668	-461,216498762669	177,016105712459	-339,88808027107	87,1669308370531	0,000140797188521594	179,936771253662
307,812739701639	-460,972915773165	177,053298071628	-339,766435035905	87,2062555074228	0,000140553872322223	179,935877349701
312,164491180217	-460,729324704008	177,089913144478	-339,644781708391	87,2450330372338	0,00014030362760647	179,934970808136
316,577766236245	-460,485725778581	177,125958005122	-339,523120511546	87,2832709263823	0,000140046257241378	179,934051450308
321,053434669068	-460,242119214153	177,161439619901	-339,401451662268	87,3209765740326	0,000139781558412226	179,933119095028
325,592378574956	-459,998505222052	177,196364850741	-339,279775371507	87,3581572805854	0,000139509321907002	179,932173558549
330,195492520956	-459,754884007832	177,230740455509	-339,158091844418	87,3948202476758	0,000139229333638089	179,931214654524
334,863683721199	-459,51125577142	177,264573088248	-339,036401280525	87,4309725805896	0,000138941372865996	179,930242193972
339,597872215698	-459,267620707277	177,29786930127	-338,914703873876	87,4666212887878	0,000138645212205143	179,929255985242
344,398991051679	-459,023979004547	177,330635545841	-338,792999813182	87,501773286916	0,000138340618331663	179,928255833973
349,267986467471	-458,780330847198	177,362878173129	-338,671289281975	87,5364353968738	0,000138027351312235	179,927241543055
354,205818078998	-458,536676414172	177,394603436001	-338,549572458742	87,5706143477858	0,000137705163834563	179,926212912595
359,213459068907	-458,293015879516	177,425817489299	-338,427849517066	87,6043167784094	0,000137373801996177	179,925169739871
364,291896378368	-458,049349412516	177,456526390953	-338,306120625753	87,6375492369385	0,000137033004820343	179,924111819296
369,442130901588	-457,805677177832	177,486736103143	-338,184385948972	87,67031818313	0,000136682503428684	179,923038942377
374,665177683076	-457,561999335622	177,516452493726	-338,062645646374	87,7026299889583	0,000136322021440396	179,921950897675
379,962066117695	-457,31831604167	177,545681336729	-337,940899873222	87,7344909400917	0,000135951274839171	179,920847470761
385,333840153538	-457,074627447501	177,574428313511	-337,819148780503	87,7659072365472	0,000135569971138096	179,919728444174
390,781558497683	-456,830933700498	177,602699013493	-337,697392515054	87,7968849939788	0,0001351778097673	179,91859359738
396,306294824846	-456,587234944024	177,63049893573	-337,575631219667	87,8274302447781	0,000134774481655442	179,917442706728
401,90913798899	-456,343531317522	177,65783348918	-337,453865033206	87,8575489390563	0,000134359668751401	179,916275545403
407,591192237923	-456,099822956631	177,684707994025	-337,332094090708	87,8872469456241	0,000133933044101417	179,915091883388
413,353577430933	-455,856109993293	177,7111276828	-337,210318523498	87,916530053543	0,000133494271318711	179,91389148741
419,197429259496	-455,612392555843	177,737097700718	-337,08853845928	87,9454039722872	0,000133043004612411	179,912674120902
425,123899471106	-455,368670769121	177,762623106738	-336,96675402224	87,9738743334905	0,000132578887981375	179,911439543951
431,134156096271	-455,124944754567	177,787708875646	-336,844965333146	88,0019466913753	0,00013210155581013	179,910187513253
437,229383678716	-454,881214630307	177,812359896388	-336,723172509438	88,0296265246023	0,000131610631532329	179,908917782065
443,410783508839	-454,637480511254	177,836580975716	-336,601375665317	88,0569192362382	0,00013110572822861	179,907630100156
449,679573860473	-454,393742509196	177,860376837461	-336,479574911841	88,0838301552884	0,000130586447789571	179,906324213759
456,036990230993	-454,150000732874	177,883752123021	-336,357770357004	88,1103645377516	0,000130052380902254	179,904999865518
462,484285584809	-453,906255288081	177,906711393904	-336,235962105825	88,1365275672339	0,000129503106598837	179,90365679444
469,022730600319	-453,662506277732	177,929259130812	-336,114150260425	88,1623243559553	0,000128938191737827	179,902294735843
475,653613920336	-453,418753801951	177,951399735523	-335,992334920113	88,1877599460583	0,000128357191027187	179,900913421303
482,378242406067	-453,174997958144	177,973137531254	-335,870516181455	88,2128393098479	0,000127759646198872	179,899512578603
489,197941394676	-452,931238841082	177,994476763122	-335,748694138359	88,2375673514493	0,000127145086556551	179,898091931678
496,114054960492	-452,687476542968	178,01542159994	-335,626868882138	88,2619489071771	0,000126513027322755	179,896651200558
503,127946179907	-452,443711153509	178,03597613393	-335,50504050159	88,285988746583	0,000125862970350528	179,895190101321
510,240997400023	-452,199942759993	178,056144381666	-335,38320908306	88,3096915733578	0,000125194403049166	179,893708346026
517,454610511094	-451,95617144735	178,075930285516	-335,261374710514	88,3330620263481	0,000124506798465205	179,892205642666
524,770207222819	-451,71239729822	178,095337713439	-335,139537465597	88,3561046798944	0,000123799614505165	179,890681695105
532,189229344545	-451,46862039302	178,114370460352	-335,017697427705	88,3788240452207	0,000123072293542092	179,889136203022
539,713139069425	-451,224840810003	178,133032248459	-334,895854674041	88,4012245712516	0,000122324262288251	179,887568861851
547,343419262603	-450,981058625322	178,151326727922	-334,774009279676	88,4233106450287	0,000121554931033297	179,885979362719
555,081573753461	-450,737273913089	178,169257477854	-334,652161317611	88,4450865928157	0,000120763693185241	179,88436739239
562,929127632012	-450,493486745432	178,186828006678	-334,530310858831	88,4665566807514	0,000119949925077563	179,8827326332
570,887627549466	-450,249697192551	178,204041752982	-334,40845797236	88,4877251160006	0,000119112985112878	179,881074762995
578,958642023065	-450,005905322775	178,22090208586	-334,286602725317	88,5085960470851	0,000118252213502547	179,879393455066
587,143761745209	-449,762111202613	178,237412305929	-334,164745182969	88,5291735648721	0,000117366931713131	179,877688378089
595,444599896967	-449,518314896808	178,253575645656	-334,042885408778	88,5494617035025	0,000116456441633199	179,875959196055
603,862792466008	-449,274516468385	178,269395269745	-333,921023464456	88,5694644406548	0,000115520025779658	179,874205568208
612,399998569041	-449,030715978706	178,284874276736	-333,799159410009	88,5891856988329	0,000114556945625602	179,872427148973
621,057900778796	-448,786913487509	178,300015697972	-333,677293303786	88,6086293459784	0,000113566442225154	179,870623587894
629,838205455647	-448,543109052964	178,314822499658	-333,555425202523	88,6277991958431	0,000112547734595307	179,868794529559
638,742643083904	-448,299302731711	178,329297582664	-333,433555161392	88,6466990090335	0,000111500019499887	179,866939613534
647,772968612877	-448,055494578911	178,343443782977	-333,311683234037	88,6653324938868	0,000110422471283645	179,865058474293
656,93096180275	-447,811684648283	178,357263872831	-333,189809472623	88,6837033065705	0,000109314240173094	179,86315074114
666,218427575348	-447,567872992151	178,370760560565	-333,06793392787	88,7018150523976	0,000108174452810695	179,861216038143
675,637196369865	-447,324059661482	178,383936491371	-332,946056649101	88,7196712863151	0,000107002210297253	179,859253984057
685,189124503621	-447,080244705929	178,396794248252	-332,824177684272	88,7372755132461	0,000105796588679804	179,857264192246
694,876094537916	-446,836428173865	178,409336351616	-332,702297080016	88,7546311891717	0,000104556637582243	179,855246270614
704,700015649058	-446,592610112425	178,421565260476	-332,580414881677	88,7717417218056	0,000103281379642099	179,853199821521
714,662824004642	-446,348790567542	178,433483372668	-332,458531133345	88,7886104708682	0,000101969809166228	179,851124441708
724,766483145134	-446,104969583982	178,445093025023	-332,336645877891	88,8052407489251	0,000100620892464401	179,849019722218
735,012984370872	-445,861147205383	178,456396494526	-332,214759157003	88,821635822236	9,92335661578247E-5	179,846885248313
745,404347134512	-445,617323474281	178,467395997994	-332,092871011214	88,8377989109998	9,78067364307683E-5	179,844720599396
755,942619439047	-445,373498432152	178,478093692691	-331,970981479938	88,8537331901993	9,63392786216153E-5	179,842525348925
766,629878241435	-445,129672119441	178,48849167704	-331,8490906015	88,8694417902277	9,48300359074603E-5	179,840299064331
777,468229861945	-444,885844575592	178,498591991003	-331,727198413163	88,8849277972846	9,32778183454944E-5	179,838041306932
788,459810399282	-444,642015839082	178,508396615699	-331,605304951162	88,9001942542553	9,16814024447625E-5	179,835751631848
799,606786151584	-444,398185947451	178,517907474786	-331,48341025073	88,9152441608563	9,00395296212345E-5	179,833429587909
810,911354043377	-444,154354937327	178,527126434515	-331,361514346123	88,9300804748573	8,83509056615481E-5	179,831074717575
822,375742058552	-443,910522844462	178,53605530362	-331,239617270653	88,9447061121664	8,66141994017904E-5	179,828686556837
834,002209679478	-443,666689703755	178,544695834268	-331,117719056709	88,959123947342	8,48280415605649E-5	179,82626463513
845,793048332315	-443,422855549278	178,553049721775	-330,995819735785	88,9733368143881	8,29910244553665E-5	179,82380847524
857,750581838623	-443,17902041431	178,56111860562	-330,873919338503	88,9873475073001	8,11016998597456E-5	179,821317593212
869,877166873358	-442,935184331355	178,568904069309	-330,75201789464	89,001158780533	7,9158578096719E-5	179,818791498251
882,175193429346	-442,691347332174	178,576407640943	-330,630115433146	89,0147733494248	7,71601278168411E-5	179,816229692627
894,647085288312	-442,447509447803	178,583630793022	-330,508211982174	89,0281938908201	7,51047732998955E-5	179,813631671578
907,29530049858	-442,203670708587	178,590574943153	-330,386307569096	89,0414230437316	7,29908944219558E-5	179,810996923212
920,122331859524	-441,959831144193	178,597241454359	-330,264402220527	89,0544634095644	7,08168248924489E-5	179,808324928402
933,130707412865	-441,715990783642	178,60363163515	-330,142495962346	89,0673175527561	6,85808510698E-5	179,805615160689
946,322990940916	-441,472149655327	178,609746739772	-330,020588819715	89,0799880013607	6,62812100846861E-5	179,802867086175
959,701782471868	-441,228307787038	178,615587968333	-329,898680817102	89,0924772473727	6,39160892728249E-5	179,800080163419
973,269718792221	-440,984465205981	178,621156467519	-329,776771978297	89,1047877473558	6,14836241130562E-5	179,79725384333
987,029473966468	-440,740621938803	178,626453330175	-329,65486232643	89,1169219227939	5,8981897289809E-5	179,794387569062
1000,98375986411	-440,496778011608	178,631479595991	-329,532951883993	89,1288821606252	5,64089369243117E-5	179,791480775902
1015,13532669414	-440,252933449983	178,636236251518	-329,411040672856	89,1406708136854	5,37627142464817E-5	179,788532891157
1029,48696354705	-440,009088279015	178,640724230211	-329,289128714281	89,1522902012146	5,10411440440465E-5	179,785543334048
1044,04149894456	-439,765242523312	178,644944412919	-329,167216028944	89,1637426092361	4,82420804289049E-5	179,782511515588
1058,80180139706	-439,52139620702	178,648897627852	-329,045302636948	89,1750302909814	4,5363317236073E-5	179,779436838473
1073,77077996895	-439,277549353845	178,652584650632	-328,92338855784	89,1861554674988	4,24025851072748E-5	179,776318696961
1088,95138485201	-439,03370198707	178,656006204811	-328,801473810626	89,1971203279295	3,93575505243751E-5	179,773156476754
1104,34660794682	-438,789854129574	178,659162961721	-328,679558413783	89,2079270296996	3,62258129739353E-5	179,769949554876
1119,9594834524	-438,54600580385	178,662055540386	-328,557642385281	89,2185776996595	3,30049037395263E-5	179,766697299553
1135,79308846428	-438,30215703202	178,664684508326	-328,43572574259	89,229074433659	2,96922843314358E-5	179,763399070089
1151,8505435809	-438,058307835858	178,667050380999	-328,313808502696	89,2394192975836	2,62853433502913E-5	179,760054216738
1168,13501351865	-437,814458236802	178,669153622197	-328,191890682116	89,2496143273196	2,2781395356452E-5	179,756662080577
1184,64970773562	-437,570608255974	178,670994644044	-328,069972296909	89,2596615295262	1,91776785995465E-5	179,753221993379
1201,39788106409	-437,326757914193	178,672573807216	-327,948053362689	89,2695628817094	1,54713522368898E-5	179,749733277479
1218,38283435208	-437,082907231998	178,673891420867	-327,826133894637	89,2793203326975	1,16594949289298E-5	179,746195245641
1235,60791511386	-436,839056229656	178,674947742715	-327,704213907517	89,2889358032693	7,73910230254634E-6	179,742607200927
1253,07651818971	-436,595204927183	178,675742979021	-327,582293415679	89,2984111861232	3,70708394758381E-6	179,738968436557
1270,79208641502	-436,351353344361	178,676277284931	-327,460372433079	89,3077483465307	-4,39738029261324E-7	179,735278235769
1288,75811129879	-436,107501500747	178,676550763956	-327,338450973286	89,3169491225474	-4,70463220566268E-6	179,731535871682
1306,9781337118	-435,863649415697	178,676563468559	-327,216529049492	89,3260153255718	-9,0909600632386E-6	179,727740607152
1325,45574458444	-435,619797108374	178,676315399907	-327,094606674523	89,334948740399	-1,36021790885615E-5	179,723891694627
1344,19458561446	-435,375944597768	178,675806507635	-326,972683860852	89,3437511258502	-1,82418447960895E-5	179,719988376002
1363,19834998469	-435,132091902707	178,675036690377	-326,850760620605	89,3524242149376	-2,30136142969611E-5	179,716029882466
1382,4707830909	-434,888239041875	178,674005795267	-326,728836965571	89,36096971525	-2,79212485225969E-5	179,712015434358
1402,01568328001	-434,644386033825	178,672713618083	-326,606912907214	89,3693893094159	-3,29686154232871E-5	179,70794424101
1421,83690259867	-434,400532896994	178,671159903398	-326,484988456679	89,3776846552087	-3,81596931716534E-5	179,703815500592
1441,93834755244	-434,156679649719	178,669344344041	-326,363063624802	89,3858573860348	-4,34985731578704E-5	179,699628399956
1462,32397987572	-433,912826310247	178,667266581499	-326,24113842212	89,3939091111598	-4,89894635886168E-5	179,695382114478
1482,99781731257	-433,668972896758	178,664926205668	-326,119212858876	89,4018414160055	-5,46366914582939E-5	179,691075807894
1503,96393440854	-433,425119427366	178,662322754728	-325,99728694503	89,4096558626828	-6,04447081201643E-5	179,686708632136
1525,22646331372	-433,181265920147	178,659455715216	-325,875360690266	89,4173539899995	-6,64180908690775E-5	179,682279727171
1546,78959459713	-432,937412393146	178,65632452156	-325,753434103998	89,424937313875	-7,25615473131198E-5	179,677788220827
1568,65757807261	-432,693558864391	178,652928556466	-325,631507195381	89,432407327751	-7,88799192959623E-5	179,673233228624
1590,83472363642	-432,449705351909	178,649267150512	-325,509579973313	89,4397655027117	-8,53781866206383E-5	179,668613853603
1613,32540211668	-432,205851873742	178,645339581871	-325,387652446448	89,4470132879185	-9,20614702246981E-5	179,663929186148
1636,13404613477	-431,961998447956	178,641145076555	-325,265724623198	89,4541521106806	-9,89350375338909E-5	179,65917830381
1659,26515097896	-431,718145092661	178,636682807917	-325,143796511743	89,4611833770584	-0,0001060043052537	179,654360271125
1682,72327549039	-431,47429182602	178,631951896679	-325,021868120033	89,4681084718014	-0,000113274844606542	179,649474139434
1706,51304296152	-431,230438666268	178,626951410656	-324,899939455801	89,4749287588538	-0,000120752385133166	179,644518946693
1730,63914204734	-430,986585631724	178,621680364709	-324,778010526562	89,4816455815337	-0,00012844281969864	179,639493717291
1755,10632768946	-430,742732740803	178,616137720456	-324,656081339625	89,4882602628246	-0,000136352208926592	179,634397461854
1779,91942205322	-430,498880012038	178,61032238597	-324,534151902092	89,4947741054518	-0,000144486785240133	179,629229177054
1805,08331547809	-430,255027464084	178,604233215736	-324,412222220872	89,5011883925934	-0,000152852959532673	179,623987845416
1830,60296744149	-430,011175115744	178,597869010407	-324,29029230268	89,5075043875778	-0,000161457324119414	179,618672435114
1856,48340753625	-429,767322985974	178,591228516493	-324,168362154043	89,513723334509	-0,000170306659330346	179,613281899773
1882,72973646185	-429,523471093906	178,584310426072	-324,046431781307	89,5198464583629	-0,000179407938631824	179,607815178266
1909,34712702974	-429,279619458856	178,57711337672	-323,924501190644	89,5258749652835	-0,000188768333578583	179,602271194504
1936,34082518279	-429,035768100343	178,569635951062	-323,80257038805	89,5318100427825	-0,000198395219829604	179,596648857229
1963,71615102923	-428,791917038105	178,561876676556	-323,680639379358	89,5376528599824	-0,000208296183278929	179,590947059799
1991,47849989118	-428,548066292114	178,553834025283	-323,558708170236	89,5434045678022	-0,000218479025352517	179,585164679976
2019,63334336795	-428,304215882588	178,545506413513	-323,436776766195	89,5490662993153	-0,00022895176947699	179,579300579702
2048,18623041449	-428,060365830014	178,536892201475	-323,314845172592	89,5546391698307	-0,00023972266723133	179,573353604883
2077,14278843496	-427,816516155158	178,527989693048	-323,192913394634	89,5601242771612	-0,000250800205560575	179,567322585162
2106,50872439183	-427,572666879083	178,518797135362	-323,070981437385	89,5655227018654	-0,000262193112232701	179,561206333691
2136,28982593069	-427,328818023167	178,509312718531	-322,949049305765	89,5708355074265	-0,000273910363603473	179,555003646901
2166,49196252086	-427,08496960912	178,499534575252	-322,827117004558	89,5760637404425	-0,000285961191170348	179,548713304268
2197,12108661223	-426,841121658998	178,489460780447	-322,705184538414	89,5812084309462	-0,000298355089774751	179,542334068075
2228,1832348084	-426,597274195224	178,479089350913	-322,583251911854	89,5862705924245	-0,000311101823301202	179,535864683174
2259,68452905638	-426,353427240602	178,468418244933	-322,461319129271	89,5912512221982	-0,000324211434368246	179,52930387674
2291,63117785321	-426,10958081834	178,457445361811	-322,339386194935	89,5961513014566	-0,000337694250738022	179,522650358024
2324,02947746955	-425,865734952063	178,446168541515	-322,217453112998	89,6009717956053	-0,000351560894220036	179,515902818105
2356,88581319054	-425,621889665834	178,434585564295	-322,095519887494	89,6057136543548	-0,000365822288453774	179,509059929635
2390,20666057435	-425,378044984175	178,422694150212	-321,973586522345	89,6103778118732	-0,000380489668262678	179,502120346581
2423,99858672836	-425,134200932082	178,410491958624	-321,851653021363	89,6149651870963	-0,000395574587562978	179,495082703964
2458,26825160347	-424,890357535046	178,397976587887	-321,729719388252	89,6194766838183	-0,000411088929135177	179,487945617598
2493,0224093067	-424,646514819077	178,385145574685	-321,607785626612	89,6239131908718	-0,000427044914130827	179,480707683819
2528,26790943234	-424,402672810719	178,371996393808	-321,485851739943	89,6282755824038	-0,00044345511042065	179,473367479214
2564,01169841189	-424,158831537073	178,358526457382	-321,363917731644	89,6325647178276	-0,000460332443698414	179,465923560348
2600,26082088314	-423,914991025821	178,344733114589	-321,241983605021	89,6367814422458	-0,000477690207576663	179,458374463483
2637,02242107855	-423,671151305242	178,330613650976	-321,120049363285	89,6409265864467	-0,000495542073600116	179,450718704297
2674,30374423331	-423,42731240424	178,316165288119	-320,998115009555	89,6450009671297	-0,0005139021016744	179,442954777596
2712,11213801329	-423,183474352364	178,301385182851	-320,876180546866	89,6490053870513	-0,000532784751978684	179,435081157026
2750,45505396313	-422,939637179831	178,286270426935	-320,754245978162	89,6529406352409	-0,000552204895743962	179,427096294777
2789,34004897485	-422,69580091755	178,270818046383	-320,632311306307	89,6568074869999	-0,000572177826886546	179,418998621286
2828,77478677728	-422,451965597148	178,255025000856	-320,510376534083	89,6606067042648	-0,000592719274394596	179,410786544934
2868,7670394464	-422,208131250993	178,238888183131	-320,388441664192	89,6643390355676	-0,000613845414357713	179,402458451742
2909,32468893714	-421,964297912218	178,222404418526	-320,26650669926	89,6680052163228	-0,000635572882584755	179,394012705059
2950,45572863686	-421,720465614753	178,205570464129	-320,144571641836	89,6716059688552	-0,000657918788395327	179,385447645249
2992,16826494064	-421,476634393344	178,188383008397	-320,022636494399	89,6751420026749	-0,000680900726692748	179,376761589371
3034,47051884907	-421,232804283585	178,170838670297	-319,900701259356	89,6786140145083	-0,000704536793347921	179,367952830858
3077,37082758841	-420,988975321948	178,152933998829	-319,778765939043	89,6820226884373	-0,000728845597916807	179,359019639189
3120,87764625378	-420,745147545805	178,134665472237	-319,656830535733	89,6853686961171	-0,00075384627935259	179,34996025956
3164,99954947555	-420,501320993462	178,116029497376	-319,534895051628	89,6886526968115	-0,000779558520388257	179,340772912546
3209,74523310931	-420,257495704189	178,097022409032	-319,412959488872	89,6918753376214	-0,000806002563267779	179,331455793759
3255,12351594964	-420,01367171825	178,077640469123	-319,291023849543	89,6950372534893	-0,000833199225373603	179,322007073511
3301,14334146829	-419,769849076935	178,057879866101	-319,16908813566	89,6981390674799	-0,000861169915878887	179,312424896457
3347,81377957672	-419,52602782259	178,037736714197	-319,047152349184	89,7011813907482	-0,000889936651996264	179,302707381247
3395,14402841372	-419,282207998656	178,017207052533	-318,925216492017	89,7041648227747	-0,000919522076983542	179,292852620165
3443,14341615821	-419,038389649695	177,996286844519	-318,803280566007	89,7070899513754	-0,000949949477080662	179,282858678767
3491,82140286774	-418,794572821435	177,974971976996	-318,681344572948	89,7099573529569	-0,000981242800232723	179,272723595513
3541,18758234292	-418,550757560796	177,953258259491	-318,559408514578	89,7127675924845	-0,00101342667471277	179,262445381398
3591,25168401824	-418,306943915934	177,931141423316	-318,437472392587	89,7155212236863	-0,00104652642837744	179,252022019569
3642,02357487961	-418,063131936275	177,908617120873	-318,315536208614	89,7182187891506	-0,0010805681086886	179,241451464949
3693,51326140902	-417,819321672554	177,885680924721	-318,193599964248	89,7208608204073	-0,00111557850263329	179,230731643847
3745,73089155669	-417,575513176858	177,862328326754	-318,071663661031	89,7234478380267	-0,00115158515852284	179,219860453569
3798,68675674111	-417,331706502663	177,838554737302	-317,94972730046	89,7259803517786	-0,00118861640615996	179,208835762018
3852,39129387731	-417,08790170488	177,81435548436	-317,827790883984	89,728458860638	-0,00122670138069182	179,197655407292
3906,85508743387	-416,844098839892	177,789725812566	-317,705854413011	89,7308838529812	-0,00126587004410603	179,186317197284
3962,08887151899	-416,600297965604	177,764660882336	-317,583917888903	89,7332558066304	-0,00130615320909945	179,174818909261
4018,10353199601	-416,35649914149	177,739155768955	-317,461981312982	89,7355751889566	-0,00134758256329459	179,163158289454
4074,9101086289	-416,112702428629	177,713205461578	-317,34004468653	89,7378424569135	-0,00139019069360992	179,151333052632
4132,51979725804	-415,868907889765	177,686804862337	-317,218108010788	89,740058057303	-0,0014340111121606	179,139340881674
4190,94395200681	-415,62511558935	177,659948785356	-317,096171286957	89,7422224266246	-0,00147907828221242	179,127179427139
4250,19408751926	-415,381325593595	177,632631955705	-316,974234516202	89,7443359913652	-0,00152542764479258	179,114846306828
4310,28188122959	-415,137537970524	177,604849008426	-316,852297699651	89,7463991679345	-0,00157309564710384	179,102339105336
4371,21917566356	-414,893752790026	177,576594487541	-316,730360838393	89,7484123628674	-0,00162211977021391	179,089655373608
4433,01798077254	-414,649970123908	177,547862844916	-316,608423933487	89,7503759728084	-0,00167253855873476	179,076792628479
4495,69047630046	-414,406190045954	177,518648439366	-316,486486985953	89,7522903846709	-0,0017243916504231	179,063748352223
4559,24901418434	-414,162412631983	177,488945535379	-316,364549996779	89,7541559756023	-0,00177771980779056	179,050519992076
4623,70612098866	-413,918637959906	177,45874830225	-316,242612966921	89,755973113189	-0,0018325649492056	179,037104959775
4689,07450037421	-413,674866109788	177,428050812704	-316,120675897302	89,7577421554551	-0,0018889701818494	179,023500631073
4755,36703560177	-413,431097163911	177,396847042018	-315,998738788814	89,7594634509199	-0,00194697983541806	179,009704345264
4822,5967920713	-413,187331206841	177,365130866778	-315,876801642318	89,7611373387152	-0,00200663949599748	178,99571340469
4890,7770198969	-412,943568325487	177,332896063706	-315,754864458646	89,7627641486056	-0,00206799604279949	178,981525074248
4959,92115651828	-412,699808609177	177,300136308456	-315,632927238599	89,764344201101	-0,00213109768295434	178,967136580891
5030,04282934906	-412,456052149724	177,266845174532	-315,510989982952	89,7658778074897	-0,00219599399016643	178,952545113122
5101,15585846262	-412,212299041497	177,233016131938	-315,38905269245	89,7673652698728	-0,0022627359434395	178,937747820485
5173,27425931581	-411,968549381497	177,198642546046	-315,26711536781	89,7688068812958	-0,00233137596570066	178,922741813044
5246,4122455112	-411,724803269432	177,163717676291	-315,145178009724	89,7702029257305	-0,00240196796484642	178,907524160863
5320,58423159846	-411,481060807795	177,128234674917	-315,023240618857	89,771553678174	-0,002474567376317	178,892091893477
5395,80483591521	-411,237322101943	177,092186585725	-314,901303195848	89,7728594047256	-0,00254923120495396	178,876441999356
5472,0888834682	-410,993587260181	177,055566342712	-314,779365741311	89,7741203625624	-0,00262601807040234	178,860571425365
5549,45140885497	-410,749856393845	177,018366768777	-314,657428255834	89,7753368000329	-0,00270498825151579	178,844477076217
5627,90765922715	-410,506129617392	176,980580574364	-314,535490739983	89,7765089567684	-0,00278620373402492	178,828155813921
5707,47309729537	-410,262407048486	176,942200356124	-314,413553194298	89,7776370635998	-0,0028697282574212	178,811604457223
5788,16340437678	-410,018688808089	176,903218595514	-314,291615619297	89,7787213427049	-0,00295562736502469	178,794819781043
5869,99448348567	-409,77497502056	176,863627657384	-314,169678015473	89,7797620076146	-0,00304396845523381	178,777798515902
5952,98246246766	-409,531265813749	176,823419788564	-314,047740383299	89,7807592632366	-0,00313482083235479	178,760537347348
6037,14369717841	-409,287561319096	176,782587116471	-313,925802723223	89,7817133059725	-0,00322825576110664	178,743032915371
6122,49477470707	-409,043861671735	176,741121647551	-313,803865035674	89,7826243236252	-0,00332434652091792	178,725281813817
6209,05251664537	-408,800167010599	176,699015265927	-313,681927321057	89,7834924955794	-0,00342316846362324	178,707280589794
6296,83398240298	-408,556477478528	176,656259731768	-313,559989579757	89,7843179927265	-0,00352479907060252	178,689025743069
6385,8564725697	-408,312793222379	176,612846679837	-313,438051812138	89,7851009775571	-0,00362931801265849	178,670513725465
6476,13753232514	-408,069114393144	176,568767617983	-313,316114018542	89,7858416041877	-0,00373680721181072	178,651740940246
6567,69495489668	-407,825441146063	176,524013925503	-313,194176199293	89,786540018352	-0,00384735090431307	178,632703741504
6660,54678506629	-407,581773640748	176,478576851598	-313,072238354693	89,7871963574701	-0,00396103570470748	178,613398433528
6754,7113227269	-407,338112041305	176,432447513789	-312,950300485025	89,7878107506604	-0,00407795067384949	178,593821270183
6850,20712648906	-407,094456516463	176,385616896258	-312,828362590552	89,7883833187719	-0,00419818738570696	178,573968454267
6947,05301733865	-406,850807239704	176,338075848234	-312,706424671517	89,7889141743813	-0,00432183999908382	178,553836136876
7045,26808234624	-406,6071643894	176,289815082303	-312,584486728146	89,7894034218484	-0,00444900532906188	178,533420416756
7144,87167842886	-406,363528148947	176,240825172749	-312,462548760644	89,7898511573337	-0,00457978292143878	178,512717339649
7245,88343616504	-406,119898706912	176,191096553832	-312,340610769198	89,7902574687759	-0,00471427512891927	178,491722897638
7348,32326366372	-405,876276257177	176,140619518051	-312,218672753975	89,7906224359558	-0,00485258718952998	178,470433028484
7452,2113504879	-405,632660999088	176,089384214421	-312,096734715125	89,7909461305146	-0,00499482730694206	178,448843614956
7557,56817163375	-405,389053137614	176,037380646687	-311,974796652779	89,7912286159059	-0,00514110673371723	178,426950484159
7664,41449156591	-405,145452883499	175,984598671518	-311,85285856705	89,7914699474775	-0,00529153985535471	178,404749406858
7772,77136830998	-404,901860453433	175,931027996717	-311,730920458031	89,7916701724423	-0,00544624427806236	178,382236096789
7882,6601576027	-404,65827607021	175,876658179407	-311,608982325801	89,7918293298827	-0,00560534091842509	178,359406209977
7994,10251710095	-404,414699962912	175,8214786241	-311,487044170415	89,791947450809	-0,00576895409535831	178,336255344037
8107,12041065018	-404,171132367075	175,765478580909	-311,365105991916	89,7920245580943	-0,00593721162412741	178,312779037483
8221,73611261316	-403,927573524878	175,708647143596	-311,243167790326	89,7920606665384	-0,00611024491434296	178,288972769019
8337,97221226005	-403,684023685326	175,65097324763	-311,121229565649	89,7920557828129	-0,00628818906871882	178,26483195684
8455,85161822035	-403,440483104445	175,592445668347	-310,999291317871	89,7920099055311	-0,00647118298646501	178,240351957915
8575,39756299797	-403,196952045479	175,533053018861	-310,877353046961	89,7919230251792	-0,00665936946778138	178,215528067277
8696,63360755005	-402,953430779087	175,472783748162	-310,755414752871	89,7917951241451	-0,00685289532160974	178,190355517304
8819,58364593049	-402,709919583563	175,411626139101	-310,633476435533	89,7916261767332	-0,00705191147755176	178,164829476998
8944,27190999916	-402,466418745037	175,349568306314	-310,511538094862	89,7914161491153	-0,00725657309858888	178,138945051259
9070,72297419769	-402,222928557706	175,286598194232	-310,389599730755	89,7911649993579	-0,00746703969859826	178,112697280158
9198,96176039281	-401,979449324052	175,222703574992	-310,267661343092	89,7908726773933	-0,00768347526190747	178,086081138208
9329,01354278808	-401,73598135508	175,157872046334	-310,145722931732	89,7905391250136	-0,00790604836739551	178,059091533628
